<<<<<<< HEAD
6.817733343544447600e-01 -9.079178198477348971e-01
-2.992600194579320139e-02 8.919068593020962332e-02
-4.733757894654948561e-01 9.011294908493161504e-02
1.304064023030869768e-01 -2.590624907941132538e-01
3.280694941834270129e-01 2.694136184736496409e-01
-5.518882487289815675e-01 4.493448188986102210e-01
8.607798951077552108e-01 -5.211796448692811445e-01
-2.126703217922465416e-01 -6.411034351270787912e-01
5.890746085483289374e-01 2.534828618229927333e-01
-4.779393630592676523e-01 4.226340773910952642e-02
-1.141132849667199078e-01 -7.526058979244649727e-01
-3.353400164833320041e-01 -1.062178057345826154e-01
6.800130815461919997e-01 7.884388537264236385e-01
-7.264247685975000479e-02 -4.378907842442356646e-01
4.413802563436645121e-01 -3.087422237653734136e-01
-2.516569709702420887e-01 -5.561037297313398131e-01
-2.436509824548531711e-01 1.252328035776243409e-01
-8.871973615331720797e-01 2.150115913984007587e-01
-6.866049546959218652e-02 -5.901066229492106796e-01
9.705107407415523024e-01 8.323056939460009573e-01
-4.816305682391839316e-01 3.092449592766776112e-01
-2.822531325614476838e-01 3.642951350012541001e-01
-1.203339121261046696e-01 -7.111366845813837934e-02
-3.871059355533763569e-01 -3.894262983218450547e-01
8.103485760993712761e-01 1.481403246462781320e-01
-3.157369020289613193e-01 2.427391815355413041e-01
-2.359387334460609775e-01 2.326342238220194814e-01
-6.374830195613154782e-01 3.416359441178674627e-01
-5.463907840593364984e-01 3.177500338131080682e-01
7.290036195733134994e-01 8.676222556582597889e-01
-1.848962127279065726e-01 -2.586620334824192291e-01
-3.186621289313062988e-02 3.372219300166310330e-01
-1.349854070050402477e-01 1.499667981749316370e-01
6.768738677162552397e-01 -1.183836256524262165e-01
8.940827488523528377e-01 7.445704488597399973e-01
1.147547053568145348e-01 -4.345403300388654966e-01
-2.471718577319377275e-01 -4.839594727605514013e-01
-4.550746272883228194e-01 -6.054097231402360002e-01
-5.905051039369000332e-01 -3.890349138415127861e-01
5.089255086976960385e-01 -9.556750636366333485e-01
-3.723175650223999877e-01 2.755133320761260496e-01
-7.839538809225965466e-02 3.846023318952973558e-02
7.898626181326924289e-01 -6.545372467160852636e-01
8.645402006479214752e-01 -5.355657517013729940e-01
-5.030534959777983595e-01 -4.760475686621095104e-01
1.525618237485915074e-02 7.506330616376288845e-02
-1.461620853239651296e-01 -1.871728137689918636e-01
2.465018995186459838e-01 -1.556527256750199761e-01
1.805298815723344052e-02 1.876667249641471580e-01
7.749504722844445803e-01 5.548086952525441706e-01
-5.391754323153796769e-02 -6.844843290959632398e-01
6.767504865964379945e-02 6.395608145629803065e-01
-2.730426331104620630e-01 2.186235533821783150e-01
3.814291145396087046e-02 -2.896661164255793786e-01
-4.881760584263228342e-01 -5.229263970776931725e-01
2.144135326512143225e-01 1.363578833760064057e-01
9.242409625580660926e-02 -1.369301143382717356e-02
1.767425167976084399e-01 2.168217312858384815e-01
9.328288267595034045e-01 -1.791670100046971470e-02
-7.194884135195065422e-01 -3.070652499069308483e-01
-7.150022125963721997e-01 5.839018050840408813e-01
6.013979179667539032e-02 -9.234429403058230790e-02
6.564383228483627875e-03 7.910179607159917303e-02
-7.234230748943550893e-01 1.814192165032355586e-01
-3.255392532927272597e-01 -1.541395765806365947e-01
-9.728666999516570879e-01 5.128254675386798578e-01
-7.468278588045593747e-01 5.374354225401531959e-01
-3.829967888499645756e-01 2.255879461213370352e-01
-2.871732338404651141e-01 -2.373525555629989459e-01
5.069440570748229291e-02 -8.432093827393516428e-01
2.982388265570432573e-01 -2.729958375185617125e-01
-5.178330392053451803e-01 -4.478682749913918126e-01
-1.843183357586350990e-01 1.917168579984904753e-01
2.543937766517208043e-01 -5.749720299143359359e-01
2.481479808558179068e-01 -5.313833246824877232e-01
-3.467738422558079847e-01 3.351537019998594991e-01
-5.360419299651422165e-01 3.765909230635255955e-01
-3.762499194335888753e-01 3.622275336280950109e-01
5.518968174230765023e-02 -3.130704300142219676e-01
-7.544075862532095833e-01 -3.781827764945020487e-01
1.063380427842393061e-01 -1.171824743156824056e-02
-9.284559941270933425e-01 3.260226338691197823e-01
-4.935331200888974923e-01 6.803994244680968695e-01
3.161335155433006028e-01 9.147950036445084976e-02
-1.103922007363189461e-01 6.798172153398729378e-03
-2.882331386041110388e-01 -4.626439097963168656e-01
-2.722969368243846056e-01 -6.178430208065339713e-01
-2.017290801909810138e-01 2.390344055040241056e-01
5.084349882491723260e-02 6.262759134956193963e-01
9.697993314845365642e-02 -6.258377948438598182e-01
-7.264347004967437460e-01 -2.703223046625840009e-01
-3.427999470032085938e-01 1.166033982175701533e-01
2.831675238457013188e-01 -4.811299721183330824e-01
-2.539099340202546351e-01 1.422413336064519696e-01
-1.132231341018905546e-01 -1.983094278208341610e-01
-3.473950169025026291e-01 -6.167859859627944363e-01
2.761197126201631047e-01 2.235802804218829376e-01
-4.688738390484594731e-01 -4.894094334747749464e-01
-3.569650622179119104e-01 1.627512934626604846e-01
4.338826542659688368e-01 -3.755411518170177487e-01
8.045899555218938293e-01 1.725619033430356719e-01
7.382441905564325335e-01 -7.618521842712586700e-01
8.308602896693793038e-01 5.492337672849539887e-01
-6.075465108653461677e-01 -2.584880905041080368e-01
6.036714189777984130e-01 -6.667622825495045369e-02
-1.887321740178766749e-01 2.477129443781805884e-01
-5.616702734373002492e-01 -3.871800988365439178e-01
-5.287387749850960272e-01 -4.236361691029957299e-01
7.755513770478480451e-01 2.501997054296175582e-01
-7.363808617609526319e-01 5.084129330973452543e-01
-3.732473516648806555e-01 -4.983484557723305564e-02
-9.693710146525085225e-01 -2.018223653590542899e-01
-7.327480101036669691e-01 1.519362079804646992e-01
9.637858764575435444e-02 4.857761224657330956e-01
4.846379032514506191e-01 -4.510444986585135929e-01
9.761137091731352244e-01 6.029246500174073597e-01
8.498838080713622123e-02 4.176579211373949718e-01
-5.219970554627806347e-01 -3.686887303757662160e-01
-3.051510157341423835e-01 1.894951775813984440e-01
-5.425003468129234729e-01 3.332066208052409939e-01
-4.689012003556729535e-01 -6.233277024828922652e-01
-3.423737942080387064e-01 3.612415328207975174e-01
4.277918213324062302e-01 -2.381338175846403615e-03
7.479924969697349102e-02 4.797141847666136494e-01
-4.761072897422828909e-01 3.560721626733507339e-01
6.260955714121888560e-01 5.540098152643568863e-02
6.357198051910639691e-01 8.834911605713491323e-02
-4.598353549812548291e-01 3.813939659994360909e-01
-1.365861029236850044e-01 -3.243700771634547841e-01
3.362158903590877213e-01 -5.062502042537779801e-01
1.608686020918658199e-01 4.497401811447109266e-01
-3.062878956623737992e-02 -1.355947845432137200e-01
-3.625278293731755141e-01 -1.134279322645841415e-01
1.123037060816328703e-01 -3.018563786511816449e-01
7.613155722926974178e-01 3.682113454383916240e-01
-2.779972401006969296e-01 2.308634192517240447e-01
3.142736572182551757e-01 -4.901622716263835944e-01
-5.407425156853853387e-01 -4.250028441295374826e-01
-5.579096714853828409e-01 2.695304642483967728e-01
-1.112305488568290368e-01 -2.061535495426998210e-01
7.057319088608666746e-01 -8.648634943761968064e-01
-5.858872794078944235e-01 4.959732335628740385e-01
-1.731600090211360410e-01 2.407449753749175692e-01
-8.159211626841433862e-02 1.497291801754918605e-01
-7.104175359089051067e-01 5.981374972493436193e-01
6.194905628444132839e-01 4.576558727359025802e-02
-5.725164941598026580e-01 1.881245972713883052e-01
5.760411519701851280e-01 1.242356407571658661e-01
3.013207156769422967e-01 4.555338196067708623e-01
-9.359659475961457087e-01 -2.695918080150681018e-01
-1.189399779354833875e-01 -1.843050330860107611e-01
-7.830275942649203014e-01 -9.699162503548384162e-01
4.665168075566021866e-01 -6.285134869814636982e-01
6.034747274430924957e-01 1.355456697791956877e-01
6.561495053407473410e-01 -3.189108255413610760e-01
-8.634668428155143349e-01 3.212177227623357334e-01
-1.456872878334600774e-01 1.836496917059483591e-01
4.154005817847863380e-01 -9.792434121721991236e-01
-5.544619107385648782e-01 -1.302404642756671560e-01
-7.116417080086190339e-01 3.435101248234931903e-01
-2.307096511321220511e-01 -6.007065788475454138e-01
1.009594541177261107e-01 -3.132165303147673718e-01
-1.042199692405050282e-01 -4.262078041872168210e-01
3.939380362436228911e-01 3.450264229949966399e-01
8.441671015547084211e-01 7.533109839678200359e-01
-9.906040436874796740e-02 -4.404806447936757685e-01
-3.858737823048818960e-02 1.025781525416630258e-01
4.878228444064848235e-01 8.222017604428755178e-03
5.862631803805060660e-01 8.458344177584953272e-02
4.046469502083209768e-01 4.544346149671119051e-01
1.637892740560279448e-01 -4.606117842311312494e-01
1.855181761002804297e-01 -4.112715356693652513e-01
1.362057951597381855e-01 -4.704757595694324390e-01
6.379729881730127339e-01 -7.773461547328834875e-01
-1.218012040075766578e-03 3.115437745326454788e-02
-6.702272338249026795e-01 -3.779267629873794831e-03
-3.683832493861127766e-01 -4.105684629893713300e-01
-1.389957999753024254e-01 -4.870037674523970406e-01
1.820652418181097909e-01 -4.592419549286519409e-01
5.253476283136042646e-01 5.133629677326579932e-01
7.480943818600480633e-01 8.071645500905270110e-01
-2.505175609077461285e-01 -6.315801279303776550e-01
-3.213627355763601923e-01 -5.889261008902069161e-01
-6.676246684416691224e-01 -3.032336170819260879e-02
1.591533659390115263e-01 2.466498472206573034e-01
5.193162910116941866e-01 -6.168433990539499145e-01
6.241281164589773667e-01 2.100791057733016887e-01
7.719423683429126326e-01 -3.042241535067218283e-01
4.797489867784398010e-01 -3.953086398670870860e-01
2.356604435363294225e-01 -4.298486237510266150e-01
-2.441615354868087451e-02 3.736767074176327030e-01
-7.170874353889566954e-01 -2.244747300950389324e-02
-6.232095461509790102e-01 3.641069336893909547e-02
-9.655841453090086013e-02 1.207786594068376296e-01
5.480173178225200559e-01 -2.718245156587750788e-01
1.624766371115191621e-01 4.526979758259593867e-01
-3.557663124290644241e-01 4.481015317640963946e-01
7.458616586325641507e-01 -6.202769875642399899e-01
1.404402443131745892e-01 -1.737160480792563355e-01
6.711131408735628856e-01 1.064162955345899775e-01
9.783611415244104492e-01 4.414096755652587856e-01
-6.089533950267882467e-01 2.108041487591392205e-01
7.826396121649625837e-01 2.533470586176268524e-01
-3.874751787744175058e-01 1.958804048170095236e-01
-7.796110998065268749e-01 -3.682304733886194725e-01
7.741263170640654279e-01 2.938386434484022702e-01
-2.837706151581684821e-01 2.861288851530711108e-01
-6.804872817712390720e-01 -5.839286531802845293e-01
-7.302104971066358807e-01 -9.513423970296530641e-02
2.187380872279803823e-01 -5.607147962871774638e-01
-6.095706354165422169e-01 -3.659209972348533846e-01
-1.217672315327897881e-01 1.597158019106085236e-01
-9.974602006983412927e-02 1.582336271084027191e-01
5.776414313096469577e-01 2.552507342637804211e-01
-4.457798362380340773e-01 2.610359399922552726e-01
-9.722881960306350990e-02 4.564687485130168865e-01
-1.514016404741473920e-01 2.476577298999722565e-01
3.162905485100517833e-01 -3.007819070167383479e-02
3.236913588706568090e-01 -6.696056958060130349e-01
-2.776057800378279872e-01 -4.819014874457654418e-01
3.677820214643693353e-01 -9.029534296513208602e-02
3.417452824602612571e-01 -6.690749721553368445e-03
-2.079875730842599690e-01 1.398247923675646209e-01
-5.036310105653791780e-01 2.528253243309900311e-01
-9.461691968819563314e-01 8.135795774175131889e-01
-1.383878106013702869e-01 2.271107829425033087e-01
4.006913194365270270e-01 -6.196113366020883362e-03
-5.829268221109429327e-02 -4.324941631446117540e-01
-5.269438219636999321e-01 5.224871635385506252e-01
-2.913574353636398939e-01 -5.225567070477092901e-01
3.283268083617006949e-01 -8.916996817581881452e-01
-3.362594010513366705e-01 -7.406178586630995930e-01
6.817629904330839707e-01 8.550867544574137780e-01
4.714629674422299299e-02 7.159600892683226636e-02
3.593451523835611283e-03 -2.348547119847865794e-02
-3.159461342346649992e-01 1.196203333824888970e-01
-1.321830779945283307e-01 -5.522126990845013239e-01
2.421748440007482905e-01 3.263689662472214481e-01
-4.258415165650273337e-01 1.938234626560773055e-01
7.277325047738395503e-01 8.308835620756832574e-01
5.653279875229242357e-01 3.058496358913158630e-01
5.641165548023481247e-01 4.925522889327621501e-01
-5.261059068017304163e-02 -5.344898309166747907e-01
-7.653939550806205805e-01 2.304071009261607905e-01
9.392952430787315787e-02 -1.648804232777094647e-01
7.315102419499404096e-01 1.708928247728143113e-01
-4.349390587700594502e-01 5.100124348367044425e-01
-4.284283277063025697e-01 -2.209758981627052421e-02
-5.885614256968640934e-01 -3.019160997118968126e-01
-5.441029441608651318e-01 -6.178385957261847139e-01
3.517120803915324556e-01 -4.206281493953503148e-01
9.034614576996212731e-01 -6.516762714693951075e-01
7.832277570018462143e-01 1.573952680766443901e-01
-1.197131484019684500e-01 1.353019683931669936e-01
1.641388204960423369e-01 -6.512375148037818917e-02
-3.101515846187909986e-01 -6.567024116552662161e-01
-6.485684003226361849e-01 -5.218280618154729211e-01
-3.801911910713506870e-01 -7.676721423048236126e-01
6.478915904352454680e-01 -2.483781042204258327e-02
6.718796197566091477e-01 1.048771441492609702e-01
3.692979135624192555e-01 -7.723730194333955357e-01
-2.398756488902344941e-01 -7.790266208402432113e-01
-5.267240875196066430e-01 -4.560873327814289890e-01
9.128560597373103214e-03 -3.873249318017999432e-01
3.200191753489317614e-01 -4.673993425149369774e-01
-7.997460382302912230e-02 -4.715868468422612647e-01
-5.584581014851419667e-01 4.647120175440959677e-01
-2.053518187437166631e-01 1.179522243671575765e-01
-3.845687312145151804e-01 1.863501879950586471e-01
-4.645996742674967095e-01 -4.547589483705329894e-01
2.301787257073801829e-01 -5.290616429399215281e-01
-3.709070052242608995e-01 -4.863624902882681678e-01
-6.947736774177821761e-01 -4.566716452455454878e-02
1.849678652451399730e-01 4.344347988735174360e-01
-3.431737537156878126e-01 3.311844573786870694e-01
-6.058315582898312623e-01 -4.631542916066726523e-01
9.033042065215919347e-01 7.374816428919026556e-01
-4.030035652572980798e-01 5.180832025075152725e-01
3.726532614064180793e-01 -4.686449346079639700e-01
1.092218182470502397e-01 -2.569001253786180605e-01
-5.444181297623680305e-01 3.407496639117408854e-01
6.886314507207995650e-01 7.462562529365641684e-01
5.852891547179043252e-01 2.783201268008681506e-01
-2.310791181700504460e-01 -5.599164735442903051e-01
1.114836251986690563e-01 -4.988932387569411375e-01
3.506112410581395666e-01 -5.404984457512618246e-01
-6.413298495818864353e-01 6.825563197133746041e-01
8.149436543736958694e-01 -9.430444415169008110e-01
-2.043328376856883288e-01 1.576584265529663575e-01
1.079455671630212832e-01 5.635505321217288976e-01
-1.282532306434247538e-02 -1.335430547983200711e-01
-7.621240606217740687e-01 1.308278367748618720e-01
2.913212844850420202e-01 -7.147709914502065054e-01
-6.426118682586290376e-02 -5.127201598386808001e-01
7.750552691523504567e-02 -5.686323818918848083e-01
-6.635364359791773303e-01 6.609354703640748507e-01
2.321984136556159983e-01 2.419076924220336933e-01
-2.863865079219947152e-01 -3.766465409484838212e-01
7.800321109523505880e-01 1.124269323287993005e-01
7.076558755913497922e-02 -5.523841432024714226e-01
-2.937405923177696110e-01 2.528040421231692036e-01
-9.744302849996211435e-01 -2.937500018683907310e-01
-8.185470086378447974e-01 3.442910334673631167e-01
-1.159290449610561602e-02 -2.108029800940334209e-01
6.138379940641599530e-01 5.345902690153268022e-01
-7.534577892059610704e-01 -4.530617857669354542e-01
-2.303550058940770917e-01 2.175494850880450581e-01
-1.231172339215578226e-01 7.420898222034955083e-02
6.372294981679398340e-01 2.171296339996870994e-01
8.287703230603054028e-01 7.954779800554614422e-01
-6.516394922403498935e-01 -2.634519865003484007e-01
1.427867205429067532e-01 -3.940626682815735471e-01
-6.643302490447424713e-01 6.586762290233727501e-02
1.613822260743562609e-01 2.493720774389018846e-01
3.998605077717348744e-01 1.244806428533474785e-01
-6.860621199263960968e-01 -4.091391362467919901e-01
-9.782342689283596293e-02 -3.320288478147370714e-01
8.277656635327068635e-01 -3.542706209167503228e-01
5.715435822760934759e-01 5.041385714410553387e-01
-1.878632796776669167e-02 -7.320815833736358247e-01
-6.861819785700580265e-01 -5.590605706859881341e-01
8.353541944815681131e-01 4.736300453492831020e-01
-9.054280238281031679e-01 2.401836969643272868e-01
9.920078688770650466e-03 -2.208592536076940949e-01
-2.705450893319192307e-01 -7.109531858503896906e-01
-7.163121744258011958e-01 3.826311581940496920e-01
-2.850145223153965901e-03 -5.710306225249408563e-01
7.475429896603379420e-01 -1.337303372563267700e-01
2.522230046635266509e-01 -5.935647383211277717e-01
7.329152328410635242e-01 1.687420280424268837e-01
-4.131195172265105242e-01 -5.546525189055757643e-01
7.929421187328988818e-02 -3.073281214625422919e-02
-6.875626230919351656e-01 1.407735694141419858e-01
-6.850841400321092678e-01 1.722882424842396842e-01
8.251306101588384845e-02 -2.584290938635613877e-01
-6.733102417150980123e-01 -9.652121839558414074e-02
-5.656179304659481044e-01 -4.704177202891679510e-01
-7.052369772244164725e-01 -3.095036734154350544e-01
4.053365396879811122e-01 -5.157021257848342088e-01
4.899452864181094158e-01 5.001533646683213874e-01
2.368894514890118597e-02 -3.961397363313037268e-01
3.869933225075172789e-01 3.737891985366974534e-01
-2.009805985199895062e-01 2.518396544876475573e-01
-2.215408465973913721e-01 3.817366764397467360e-02
6.816831016708899682e-01 -2.711912640622462511e-01
2.604138945871732336e-01 2.758458930159295441e-01
4.721348521520279951e-01 -7.301030350958264137e-01
5.181645110425592282e-02 3.910617273468142141e-01
4.150491329268692908e-01 3.237886879945933716e-01
2.497108907579768111e-01 4.295539301882298489e-01
1.838823547317405271e-01 -3.041380644635403030e-01
-1.698154958843809403e-01 2.368933454502527569e-01
1.807211761428068053e-01 2.304526162464574091e-01
-9.720669588660268978e-02 1.412864182614589348e-01
-9.730869873400140868e-01 -6.841393436701654895e-01
9.510285798227583465e-01 8.354767275094896473e-01
7.711916178754629758e-01 2.964416187362854949e-01
-4.392172399119864679e-02 9.017930920369976455e-02
8.942425609226456462e-02 6.448844608044750348e-01
-2.045904192991792048e-01 7.489965513413743281e-03
2.496853611147867857e-01 3.692360651777008007e-01
3.350483784785784902e-01 4.304810121262988565e-01
-2.461736688477378365e-02 -3.260292127984798505e-02
2.298904043976554012e-01 3.737223507816839208e-01
7.373038029716736386e-01 1.891546019932526246e-01
1.737121094022932022e-01 -3.040869645125150456e-01
1.998827329884457216e-01 -8.174485770091899361e-02
-6.262936512634171837e-01 -3.171771072816942372e-01
5.458239519702412501e-01 4.877360229643243894e-01
-1.915588969742225700e-01 2.239694356626762417e-01
2.165106400018853572e-01 -7.479435130066041104e-01
-4.034435389371835434e-01 -5.821535123941345979e-02
-7.852433410458181662e-02 -3.457975258123839879e-01
7.497364904311152323e-01 6.174980835732740703e-01
6.341656372664429275e-01 1.248283172924147255e-01
5.323642891540940614e-01 9.051850223933433082e-02
-7.967670406205786815e-01 -2.289734890893804220e-01
8.197209829705178752e-01 7.537949350181809560e-01
-3.803655486997872259e-01 -3.968900673250799205e-01
-6.952929135432126539e-01 6.313711023747871076e-01
-5.381561283089666414e-01 4.480847814703192711e-01
-3.318493682630256902e-01 -4.686149428213437496e-01
3.792703188996795483e-01 2.518810419748568341e-01
-5.584228572151013203e-01 8.018075046409378626e-02
-1.769411871904125189e-01 -5.980568564964892087e-01
-8.112129156817371456e-01 -4.286165000800279401e-02
-3.542207989745851382e-01 -1.456660174543649156e-01
2.941463199653385763e-01 -7.147933831429689189e-01
-7.087386907839214878e-01 -1.440773250717126697e-01
-5.380926767028970659e-02 -6.862346749051360106e-01
-2.468501574804264909e-01 -8.198880246643935887e-01
5.563153328888248428e-01 5.041473458300615995e-01
3.225307519254176913e-01 -5.601896401992085828e-01
3.452678382184370953e-02 -1.225543916993536708e-01
7.691665027156255885e-01 3.296180294867645522e-01
3.259620933585785085e-01 -1.507519214936288154e-01
-4.059526088809792821e-01 -4.986131145797807473e-01
7.502984944122798039e-01 4.911174979112234995e-01
-2.767090016040141265e-03 -2.285999561583362816e-01
-3.220911505985344370e-01 -6.020562860512086445e-01
1.100460473637709935e-01 -9.333467753040691761e-02
1.240321825617177742e-01 5.739407569896841643e-01
5.320147466997748875e-02 3.773757665952781615e-01
9.293072511878394115e-01 1.798843652752835087e-01
3.163591438489818941e-01 2.140099427736008586e-01
-7.702045576560434537e-01 -1.883625083759596919e-01
-8.273619827171541097e-02 1.412831721995487788e-01
-3.540936373778140744e-01 2.636982247137245050e-01
2.115903223272102007e-01 -4.839194809727247470e-01
-2.552650185073210842e-01 3.351876752054916420e-01
-3.602722889399398998e-01 -4.605257635528277049e-01
2.122643717181991185e-01 4.639811308878627472e-01
1.382688993169184366e-01 -2.774630450831438999e-01
-3.513377665716208575e-01 -7.570813250697452368e-01
-4.680465471490897755e-01 3.818175865330488694e-01
8.886200268288069193e-02 -7.556887292661045308e-01
-5.097921229657178532e-01 -4.673443229547742384e-01
6.253521952820160212e-01 -6.178875515904935778e-01
3.900459095811550370e-01 3.968694667390970654e-01
-1.084384202594859126e-01 -1.368638611657289061e-01
7.579593066368115473e-01 7.308564012582874359e-02
-4.196785788749288759e-01 4.522746825309836849e-01
1.438438398964443365e-01 -2.604907526304454102e-01
6.462981665088503025e-01 -6.268268576544144821e-02
-3.509611180538310116e-01 -6.785121524645325586e-01
-7.296257444541831561e-01 4.873701613822120082e-01
6.995874079803587886e-02 -1.366197043106522901e-01
3.535923730036654167e-01 2.589828360051378286e-01
1.007524380063730129e-01 2.049770762543140501e-01
7.585725087882765338e-01 -9.488564265867349690e-01
4.161308266104837283e-01 2.339995119335299689e-01
-6.734808508239065183e-02 -2.000580816479611279e-01
1.395125630489552071e-01 -2.399249926806144018e-01
9.855430886434283222e-01 6.109989723659157157e-01
2.621945518949678755e-01 1.084014913151778448e-01
-5.064499527672094992e-02 1.320512331813200602e-01
6.315527760184533879e-01 -5.650524287806899526e-01
-3.223090277473210641e-01 -4.236866967346080148e-01
4.145324456254272372e-01 4.233950281970098040e-01
-2.399587469263024797e-01 -3.529870544969084811e-01
-1.760961645440151102e-01 1.918184483090569215e-01
6.787371272296249813e-01 8.597234700232293525e-01
-6.388123355377062218e-01 -4.858339195125485066e-01
-6.048228225777210199e-01 -4.727733716388229368e-01
7.275668186663901693e-01 -6.853763328660789078e-01
5.259403390458987637e-01 -6.467737644356361670e-01
-2.788999854818321467e-01 -3.348514407104370427e-01
-3.828465759772015087e-01 2.146354908656845639e-01
-9.765643934439196538e-01 5.326227445676789962e-02
3.390929300505218791e-01 -4.501074257485326857e-01
3.092522701303294097e-01 6.545212279155008250e-01
-4.817882246024685067e-01 3.293858855748098557e-01
-5.661661092376688575e-01 3.745586739386602693e-01
-4.640546413864345965e-01 3.499703333259674976e-01
5.514315514865988366e-01 -6.717119222330361072e-01
-4.130279586240162004e-01 1.647997357998408630e-01
-8.358856936835750151e-01 5.267075542577559499e-02
-4.825991068063175682e-01 2.048832796979683790e-01
1.974617256608327542e-01 -3.890337337893672309e-01
-6.543600377805693924e-01 1.630509595279762136e-01
-3.691059173236115321e-01 -3.945971037773439161e-01
6.426851257157744080e-01 1.383601278252354350e-01
-3.367094686403944159e-01 -4.812465673288954804e-01
-3.424394968636113035e-01 -7.696753724595950530e-02
-1.181474271216231831e-01 -6.562231243038478823e-01
6.302123779470686360e-01 3.867983850413221347e-01
5.868473787682684240e-01 1.116182103561285111e-01
-1.405917695331941886e-01 -7.510415117261706186e-01
8.595853640597626022e-01 -9.151128916357802456e-01
-2.671625625222229239e-01 2.281872901498530615e-01
1.313023145224423427e-02 -2.032789093822819915e-01
6.967795905842222304e-01 -1.146808555998299894e-01
9.301769982639950252e-01 2.223106420121465643e-01
4.295097490541077700e-02 -9.652183993853058475e-02
-4.739709908760760815e-01 -4.042615592760425702e-01
-4.654063877128111759e-01 5.049539793625645867e-02
5.337264251829435535e-01 9.756744806438510942e-02
-2.498903194716599607e-01 -5.822915024029178266e-01
-2.435076788543197868e-01 2.914569935741603279e-01
-6.899865118167314293e-02 -1.693926349608478876e-01
-1.282730519886889908e-01 9.698897176308185486e-02
4.563684653200965613e-01 4.623687107489535819e-01
-1.084219834247781566e-01 -6.026383425634256330e-01
4.223193879585958044e-01 3.731814700758746550e-01
3.234311600081277716e-01 1.941842151433960106e-01
-4.690439668178947308e-01 -4.348026735132366483e-01
-6.613223278684892126e-01 2.526354948499088815e-01
-5.832134091687861677e-01 5.057798288411810006e-01
-3.410585421040013276e-01 1.503982734837834290e-01
-1.349679880801908372e-01 -2.053975023871545957e-02
-1.318107417849967433e-01 7.444365447287815130e-02
-8.664920410025622743e-02 -2.100790496743305535e-01
4.280269427128249315e-01 4.195996722559058867e-01
5.662533109218143013e-01 2.528680123484216002e-01
1.626981893631139764e-01 -8.107883911440134650e-01
6.103849153820672946e-01 1.534491525526006095e-01
2.949146050229978222e-02 8.484456959421392552e-01
-1.846668195271050639e-01 -7.648551770294658159e-01
-4.371164057026317717e-01 -6.774742010719911889e-01
1.288898937978111281e-01 4.370249645071438982e-01
-6.732896576030338309e-01 5.336721276765308275e-01
-1.705004972024104504e-02 -1.745669184685587627e-01
4.478399856244137389e-01 -6.819937335310746196e-01
-3.700795722457652648e-01 -4.790776167621424442e-02
-3.238007454077689307e-01 -5.595700720176877141e-01
-4.963672792049032001e-01 -4.316020565553380095e-01
7.103012582071959180e-01 -9.665374905447174925e-01
-2.090690559998467091e-01 2.742252956407184028e-01
-3.025549209067113221e-01 -4.870351172204028245e-01
2.549741872891653216e-01 -5.651457189670956449e-01
1.213463280286870560e-01 -4.756411947001957241e-01
6.858350761804303808e-01 1.872683507939800762e-01
-2.304722234930189906e-01 -3.581830481184486992e-01
7.263424160096514370e-01 5.043551390033118587e-02
1.671077628726969078e-01 -7.676941476624088434e-01
-5.385892804646021936e-01 -4.372469591030212488e-01
-7.904782472818259187e-01 -8.602252075945981957e-02
2.863350458106650454e-02 -7.986014492924220498e-02
1.420851359544195169e-01 3.162192907236166528e-01
-2.405603181111062305e-01 2.439721775896517286e-01
-8.328671391973152538e-02 1.338066838400802094e-01
-3.031943594398656128e-01 1.931585061354077482e-01
-3.457869162073168301e-01 2.639600129172130494e-01
-5.860478477237560657e-01 -4.584629370450004071e-01
1.083970213097954494e-01 5.688342574449511968e-01
6.226347373003858765e-01 -7.374542183396093353e-01
2.646945949797054887e-01 -5.177244121283135492e-01
-6.320096420747285393e-01 -6.733752440363243164e-01
6.629597168872158885e-02 -1.912757513938756482e-02
-2.331065937396168408e-01 -7.366748796109126030e-01
3.613538397671017810e-01 2.451522903587887159e-01
-2.336590063987671329e-01 1.465418788181445109e-01
3.284943425667992134e-01 6.623245710859095858e-01
-3.364924170266914150e-01 2.204010138510839045e-01
-7.395671367754526049e-01 5.267790825308473757e-01
-2.777602198405431100e-01 2.163697827815735941e-01
1.811792239261513782e-01 2.339931747315961985e-01
6.231462741868390998e-01 1.539920265382983544e-01
-7.032868348838627881e-01 4.189764169633410917e-01
-3.455563406931070336e-01 -4.240806765894915564e-01
5.029073095724947429e-01 -8.247645162830785637e-01
-4.328620293082061643e-01 -3.623062262759799701e-01
-7.829121467657289557e-01 1.725778066023668789e-01
3.857077580601018241e-01 -6.484780845434741092e-01
8.855793324601709537e-01 3.326015321249919943e-02
1.193739442093484371e-01 3.218246579598322832e-01
-6.348635941776692437e-01 7.110332672440764501e-01
3.513188002622902317e-02 -7.517006914586072952e-01
7.802596850800350703e-01 8.270151116255931578e-01
-4.627745023107550093e-01 5.584087405106565871e-01
6.244346937269529274e-02 6.195384194326375438e-01
-2.538945454194416751e-01 3.315048521002225135e-01
4.132669663726465936e-01 -3.500270916399554899e-01
5.577611279378447140e-01 1.402998351585581505e-01
-2.755059027254773696e-01 3.466458889101460272e-01
-3.582432319509982754e-01 2.965614662726270279e-01
-4.496022958999208452e-01 2.180948992460970404e-01
1.259584409845573294e-01 6.361566387969143088e-01
